time,latitude,longitude,mag,id,updated,place,type,geom,state
2014-11-09 12:55:44.7-05,36.2761,-97.2619,3.1,usc000svu9,2014-11-09 22:08:19.931-05,"2km ESE of Perry, Oklahoma",earthquake,0101000020AD100000A2B437F8C25058C07A36AB3E57234240,Oklahoma
2014-11-09 01:20:39.2-05,36.7135,-98.0413,3,usc000svrx,2014-12-10 22:21:11.463-05,"27km NE of Helena, Oklahoma",earthquake,0101000020AD100000CA54C1A8A48258C017D9CEF7535B4240,Oklahoma
2014-11-09 00:35:15.5-05,36.3298,-97.5266,3.3,usc000svru,2015-01-30 16:51:30.664-05,"21km WNW of Perry, Oklahoma",earthquake,0101000020AD100000B6847CD0B36158C0431CEBE2362A4240,Oklahoma
2014-11-08 10:10:18.5-05,36.3933,-97.2978,3,usc000svmz,2014-12-14 07:08:07.518-05,"11km N of Perry, Oklahoma",earthquake,0101000020AD100000EC2FBB270F5358C027C286A757324240,Oklahoma
2014-11-08 09:28:00.8-05,36.1734,-96.8468,3,usc000svmu,2014-12-14 05:01:55.61-05,"14km WNW of Yale, Oklahoma",earthquake,0101000020AD1000002E90A0F8313658C02E90A0F831164240,Oklahoma
2014-11-07 20:08:51.4-05,36.6065,-97.8147,3.2,usc000svhd,2015-01-30 11:40:38.356-05,"23km SSW of Medford, Oklahoma",earthquake,0101000020AD1000004703780B247458C01283C0CAA14D4240,Oklahoma
2014-11-05 02:05:38.7-05,36.5865,-97.7806,3,usc000sue5,2015-01-30 11:51:01.272-05,"22km NNE of Enid, Oklahoma",earthquake,0101000020AD1000007DD0B359F57158C0508D976E124B4240,Oklahoma
2014-11-04 23:13:50.3-05,35.4607,-97.0329,3.2,usc000sudh,2015-01-30 14:37:11.228-05,"5km ENE of McLoud, Oklahoma",earthquake,0101000020AD10000075029A081B4258C034A2B437F8BA4140,Oklahoma
2014-11-04 16:46:37.2-05,36.5872,-97.7776,3,usc000stz7,2014-11-04 13:09:26-05,"23km NNE of Enid, Oklahoma",earthquake,0101000020AD100000A857CA32C47158C0091B9E5E294B4240,Oklahoma
2014-11-04 04:16:48.7-05,36.7535,-97.5583,3,usc000stw5,2015-01-30 17:36:23.821-05,"16km ESE of Medford, Oklahoma",earthquake,0101000020AD100000D656EC2FBB6358C09CC420B072604240,Oklahoma
2014-11-03 22:16:50.9-05,35.7762,-97.4563,3,usc000stt1,2015-01-13 22:34:50.778-05,"11km SSW of Guthrie, Oklahoma",earthquake,0101000020AD1000008C4AEA04345D58C0DE9387855AE34140,Oklahoma
2014-11-03 07:10:32.5-05,35.6073,-97.2105,3.3,usc000stla,2014-12-10 07:11:03.868-05,"6km SSW of Luther, Oklahoma",earthquake,0101000020AD100000B6F3FDD4784D58C02F6EA301BCCD4140,Oklahoma
2014-11-03 05:58:29.1-05,35.6063,-97.2121,3,usc000stl7,2014-12-10 05:07:24.567-05,"6km SSW of Luther, Oklahoma",earthquake,0101000020AD100000D3DEE00B934D58C04BC8073D9BCD4140,Oklahoma
2014-11-02 00:58:36.1-04,36.8427,-97.7538,3.1,usc000stfh,2014-12-04 22:03:15.847-05,"4km NNW of Medford, Oklahoma",earthquake,0101000020AD10000063EE5A423E7058C06B2BF697DD6B4240,Oklahoma
2014-11-01 06:03:16-04,36.0481,-97.2529,3,usc000stb1,2015-01-30 06:45:09.477-05,"11km N of Langston, Oklahoma",earthquake,0101000020AD100000234A7B832F5058C003780B2428064240,Oklahoma
2014-10-31 06:22:59.4-04,36.4912,-99.0812,3.4,usb000srxu,2015-01-30 20:49:32.575-05,"12km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DA1B7C6132C558C0C9E53FA4DF3E4240,Oklahoma
2014-10-31 00:49:33.9-04,36.6076,-97.6706,3.1,usb000sryz,2014-11-21 22:55:10-05,"22km SSE of Medford, Oklahoma",earthquake,0101000020AD100000A52C431CEB6A58C0598638D6C54D4240,Oklahoma
2014-10-31 00:39:28.3-04,35.9662,-97.3781,3.2,usb000ss14,2014-12-15 21:31:03.027-05,"10km NNE of Guthrie, Oklahoma",earthquake,0101000020AD10000087A757CA325858C096B20C71ACFB4140,Oklahoma
2014-10-30 18:57:02.1-04,36.045,-97.2577,3.3,usb000srth,2015-01-15 08:09:49.335-05,"11km N of Langston, Oklahoma",earthquake,0101000020AD100000780B24287E5058C0F6285C8FC2054240,Oklahoma
2014-10-29 16:53:31.6-04,35.7338,-97.5268,3.1,usb000srev,2015-01-29 13:17:04.971-05,"10km NNW of Edmond, Oklahoma",earthquake,0101000020AD10000019E25817B76158C004E78C28EDDD4140,Oklahoma
2014-10-29 00:29:08.9-04,36.1112,-97.4324,3.1,usb000sr9p,2015-01-13 22:30:43.695-05,"22km NE of Crescent, Oklahoma",earthquake,0101000020AD10000096B20C71AC5B58C058A835CD3B0E4240,Oklahoma
2014-10-27 10:42:30.3-04,36.4996,-99.0809,3.5,usb000sqv0,2014-12-04 04:18:27.967-05,"12km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000C58F31772DC558C0728A8EE4F23F4240,Oklahoma
2014-10-26 18:23:10-04,36.4904,-99.0885,3.7,usb000sqrz,2014-12-02 13:48:24.514-05,"11km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000008B6CE7FBA9C558C0ADFA5C6DC53E4240,Oklahoma
2014-10-25 20:21:10.3-04,36.5062,-99.0278,3.1,usb000sqlb,2014-11-28 18:47:15-05,"17km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000000BB5A679C7C158C01B9E5E29CB404240,Oklahoma
2014-10-25 17:10:54.3-04,35.5446,-97.2373,3.2,usb000sqk2,2015-01-29 17:04:30.877-05,"5km NNE of Choctaw, Oklahoma",earthquake,0101000020AD100000D0D556EC2F4F58C068B3EA73B5C54140,Oklahoma
2014-10-25 12:36:15-04,35.8596,-97.3044,3.1,usb000sqj5,2014-11-29 06:53:54-05,"10km SSW of Langston, Oklahoma",earthquake,0101000020AD100000C139234A7B5358C020D26F5F07EE4140,Oklahoma
2014-10-23 07:06:03-04,36.6797,-97.7149,3.1,usb000spz6,2014-12-01 04:54:18-05,"14km S of Medford, Oklahoma",earthquake,0101000020AD10000044FAEDEBC06D58C0AC8BDB6800574240,Oklahoma
2014-10-22 22:31:29.8-04,36.4994,-99.0632,3.2,usb000spvw,2014-11-27 21:26:37-05,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DC4603780BC458C0ABCFD556EC3F4240,Oklahoma
2014-10-22 15:58:22.2-04,36.5028,-99.0603,3.5,usb000spsf,2014-10-22 13:10:13.325-04,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000B9FC87F4DBC358C0E3361AC05B404240,Oklahoma
2014-10-21 08:55:46.2-04,36.6352,-97.7001,3,usb000spe4,2014-11-11 21:32:37-05,"19km S of Medford, Oklahoma",earthquake,0101000020AD1000007FFB3A70CE6C58C0A835CD3B4E514240,Oklahoma
2014-10-21 00:46:17.8-04,36.7435,-97.8837,3.3,usb000spch,2015-01-30 11:36:03.39-05,"15km WSW of Medford, Oklahoma",earthquake,0101000020AD1000006ADE718A8E7858C0BA490C022B5F4240,Oklahoma
2014-10-20 20:34:16-04,35.4166,-96.5579,3.5,usb000sp9z,2015-01-29 22:18:30.394-05,"10km SW of Boley, Oklahoma",earthquake,0101000020AD1000000F9C33A2B42358C0BEC1172653B54140,Oklahoma
2014-10-20 15:35:29.5-04,36.6799,-98.1584,3,usb000sp6d,2015-01-30 17:41:58.062-05,"17km NE of Helena, Oklahoma",earthquake,0101000020AD100000EEEBC039238A58C0744694F606574240,Oklahoma
2014-10-19 17:11:17-04,36.4931,-99.0461,3,usb000sp0q,2014-11-24 11:02:35-05,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000001E166A4DF3C258C02CD49AE61D3F4240,Oklahoma
2014-10-19 03:04:01-04,36.2797,-96.9232,3,usb000sny9,2015-01-30 08:03:42.709-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000B3EA73B5153B58C07958A835CD234240,Oklahoma
2014-10-19 01:49:44.1-04,36.2821,-96.9302,3,usb000sny3,2015-01-07 18:41:27.227-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD1000004FAF9465883B58C0CE1951DA1B244240,Oklahoma
2014-10-19 01:16:13.1-04,36.2852,-96.9284,3.4,usb000snxp,2015-01-30 01:01:51.645-05,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000CF66D5E76A3B58C0DC68006F81244240,Oklahoma
2014-10-18 19:26:13.2-04,36.2042,-97.5339,3,usb000snw7,2014-11-23 00:14:08-05,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD10000067D5E76A2B6258C0EEEBC039231A4240,Oklahoma
2014-10-18 12:34:23.8-04,36.5076,-99.0579,3,usb000snt3,2015-01-30 22:12:26.027-05,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000000F9C33A2B4C358C08CB96B09F9404240,Oklahoma
2014-10-17 16:56:42.3-04,36.2135,-97.5384,3.3,usb000snia,2014-11-23 12:46:18-05,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD100000A60A4625756258C017D9CEF7531B4240,Oklahoma
2014-10-17 16:47:41.7-04,36.5133,-99.0507,3.2,usb000snir,2014-11-23 12:42:33.905-05,"16km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000107A36AB3EC358C0B6847CD0B3414240,Oklahoma
2014-10-17 15:11:23.4-04,35.8185,-97.415,3.2,usb000snga,2015-01-30 04:28:34.727-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000C3F5285C8F5A58C054E3A59BC4E84140,Oklahoma
2014-10-17 12:51:54.9-04,36.5098,-99.0321,3.1,usb000snea,2014-12-03 10:39:16-05,"17km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000E78C28ED0DC258C01AC05B2041414240,Oklahoma
2014-10-17 12:43:48.8-04,36.5052,-99.0832,3,usb000sne8,2014-11-25 10:32:59-05,"13km NE of Mooreland, Oklahoma",earthquake,0101000020AD100000BEC1172653C558C038F8C264AA404240,Oklahoma
2014-10-17 08:49:37.8-04,36.5042,-99.0668,3.1,usb000snb9,2014-11-08 09:07:31-05,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DCD7817346C458C0545227A089404240,Oklahoma
2014-10-15 12:33:39.3-04,36.3337,-97.5823,3,usb000smdg,2014-11-20 09:10:13.238-05,"26km W of Perry, Oklahoma",earthquake,0101000020AD1000007E1D3867446558C06D567DAEB62A4240,Oklahoma
2014-10-15 09:51:16.2-04,36.5032,-99.0519,3.5,usb000smcn,2015-01-30 20:42:49.022-05,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD10000065AA605452C358C071AC8BDB68404240,Oklahoma
2014-10-14 18:28:32.1-04,36.3507,-97.0931,3.1,usb000sm3h,2014-11-19 10:07:55-05,"18km ENE of Perry, Oklahoma",earthquake,0101000020AD1000007DD0B359F54558C0865AD3BCE32C4240,Oklahoma
2014-10-14 06:26:18.8-04,36.6573,-97.9028,3.3,usb000slyd,2015-01-30 04:51:26.582-05,"22km SW of Medford, Oklahoma",earthquake,0101000020AD1000000BB5A679C77958C095D4096822544240,Oklahoma
2014-10-14 05:06:01.3-04,35.813,-97.4106,3.1,usb000slxz,2015-01-30 18:55:32.71-05,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD10000035EF3845475A58C0F2D24D6210E84140,Oklahoma
2014-10-14 04:55:44.8-04,36.5189,-98.4728,3.3,usb000slxq,2015-01-30 06:27:32.099-05,"18km W of Helena, Oklahoma",earthquake,0101000020AD1000002063EE5A429E58C07CF2B0506B424240,Oklahoma
2014-10-14 01:18:06.8-04,35.4777,-97.3543,3,usb000sm63,2015-01-29 17:39:39.475-05,"3km WSW of Nicoma Park, Oklahoma",earthquake,0101000020AD100000423EE8D9AC5658C04CA60A4625BD4140,Oklahoma
2014-10-13 16:03:11.59-04,36.82,-97.718,3,usb000slm0,2014-11-19 11:58:26-05,"2km NE of Medford, Oklahoma",earthquake,0101000020AD100000CAA145B6F36D58C0295C8FC2F5684240,Oklahoma
2014-10-13 12:24:54.2-04,35.7341,-97.5254,3.2,usb000sljv,2015-01-28 21:00:20.905-05,"9km NNW of Edmond, Oklahoma",earthquake,0101000020AD10000061545227A06158C02EFF21FDF6DD4140,Oklahoma
2014-10-13 08:58:19.5-04,36.6512,-97.9235,3.1,usb000slih,2014-11-18 03:50:21-05,"24km SW of Medford, Oklahoma",earthquake,0101000020AD100000C976BE9F1A7B58C0DE9387855A534240,Oklahoma
2014-10-13 01:44:30.1-04,36.2869,-96.9192,3.2,usb000slfy,2014-12-30 23:44:40.413-05,"11km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000ED9E3C2CD43A58C0789CA223B9244240,Oklahoma
2014-10-12 19:40:43-04,36.6702,-98.3018,3,usb000slcd,2014-11-17 13:03:58.005-05,"10km SSE of Cherokee, Oklahoma",earthquake,0101000020AD100000B37BF2B0509358C0BDE3141DC9554240,Oklahoma
2014-10-10 17:26:20.5-04,35.7476,-97.1228,3.1,usb000skt3,2014-11-14 17:59:01-05,"11km NE of Luther, Oklahoma",earthquake,0101000020AD100000B9FC87F4DB4758C0AB3E575BB1DF4140,Oklahoma
2014-10-10 16:18:24.7-04,35.7503,-97.1212,3.2,usb000sksa,2015-01-29 20:45:21.431-05,"11km NE of Luther, Oklahoma",earthquake,0101000020AD1000009D11A5BDC14758C02B1895D409E04140,Oklahoma
2014-10-10 13:51:21-04,35.9466,-96.7594,4.2,usb000skq4,2015-01-02 12:45:32.572-05,"4km S of Cushing, Oklahoma",earthquake,0101000020AD100000462575029A3058C0613255302AF94140,Oklahoma
2014-10-10 07:38:35.4-04,35.8181,-97.4177,3,usb000skl3,2015-01-30 08:03:03.099-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000082E2C798BB5A58C0C66D3480B7E84140,Oklahoma
2014-10-08 19:44:12.6-04,36.1773,-97.2558,3.3,usb000sk2i,2015-01-29 14:42:06.002-05,"12km SSE of Perry, Oklahoma",earthquake,0101000020AD1000004694F6065F5058C058CA32C4B1164240,Oklahoma
2014-10-08 01:48:28-04,35.7505,-97.1204,3.2,usb000sjss,2015-01-30 03:19:03.326-05,"11km NE of Luther, Oklahoma",earthquake,0101000020AD1000000F9C33A2B44758C0F2D24D6210E04140,Oklahoma
2014-10-07 23:57:39.4-04,35.944,-96.779,3,usb000sjs5,2015-01-30 00:58:38.931-05,"4km SSW of Cushing, Oklahoma",earthquake,0101000020AD10000060E5D022DB3158C046B6F3FDD4F84140,Oklahoma
2014-10-07 16:51:13.1-04,35.9474,-96.7642,4,usb000sjk0,2015-01-28 10:16:41.708-05,"4km S of Cushing, Oklahoma",earthquake,0101000020AD1000009BE61DA7E83058C07E1D386744F94140,Oklahoma
2014-10-07 12:03:52.7-04,36.3156,-97.0331,3.1,usb000sjhw,2015-01-30 13:27:54.42-05,"20km W of Pawnee, Oklahoma",earthquake,0101000020AD100000D95F764F1E4258C00E4FAF9465284240,Oklahoma
2014-10-05 10:24:50.9-04,35.8171,-97.422,3,usb000sixz,2015-01-30 05:36:15.551-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD1000005FBA490C025B58C0E3C798BB96E84140,Oklahoma
2014-10-05 01:10:31.6-04,36.6154,-98.3578,3.2,usb000siv4,2014-11-08 20:00:05-05,"10km NW of Helena, Oklahoma",earthquake,0101000020AD10000090A0F831E69658C0ADFA5C6DC54E4240,Oklahoma
2014-10-04 20:23:08.9-04,36.8451,-97.8812,3.1,usb000sn2c,2014-10-26 00:56:13-04,"13km WNW of Medford, Oklahoma",earthquake,0101000020AD1000000E4FAF94657858C0C0EC9E3C2C6C4240,Oklahoma
2014-10-04 14:11:24.4-04,36.3083,-96.9706,3,usb000sirw,2015-01-30 17:22:18.956-05,"15km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000D95F764F1E3E58C0ACADD85F76274240,Oklahoma
2014-10-03 00:19:11.2-04,36.8499,-97.8521,3.1,usb000sn3e,2014-10-25 20:37:37-04,"11km WNW of Medford, Oklahoma",earthquake,0101000020AD100000FB3A70CE887658C0696FF085C96C4240,Oklahoma
2014-10-01 22:15:01.2-04,35.8158,-97.4202,3,usb000si09,2015-01-30 21:38:48.236-05,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD100000DE718A8EE45A58C0D50968226CE84140,Oklahoma
2014-10-01 19:24:16-04,36.8599,-97.861,3,usb000si6v,2014-10-21 19:10:18-04,"12km WNW of Medford, Oklahoma",earthquake,0101000020AD100000C976BE9F1A7758C04BEA0434116E4240,Oklahoma
2014-10-01 18:18:55.3-04,36.7654,-97.9862,3.6,usb000shur,2014-10-21 18:49:50.041-04,"23km WSW of Medford, Oklahoma",earthquake,0101000020AD1000002CD49AE61D7F58C0E02D90A0F8614240,Oklahoma
2014-09-30 22:12:10.4-04,35.5909,-97.3945,3,usb000shi3,2015-01-29 14:59:17.326-05,"7km NNW of Spencer, Oklahoma",earthquake,0101000020AD1000006891ED7C3F5958C06B9A779CA2CB4140,Oklahoma
2014-09-30 06:21:59.8-04,36.1727,-97.2471,3,usb000sh93,2014-11-06 06:41:13-05,"13km SSE of Perry, Oklahoma",earthquake,0101000020AD100000DDB5847CD04F58C075029A081B164240,Oklahoma
2014-09-30 06:06:01.1-04,36.2142,-97.5356,3.2,usb000sh8v,2015-01-30 05:31:50.829-05,"23km WSW of Perry, Oklahoma",earthquake,0101000020AD10000035EF3845476258C0CF66D5E76A1B4240,Oklahoma
2014-09-30 05:35:36.8-04,36.2093,-97.5363,3,usb000sh8p,2014-11-10 02:07:57-05,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD10000011363CBD526258C0C286A757CA1A4240,Oklahoma
2014-09-30 03:01:25.9-04,36.2237,-97.5535,4,usb000sh86,2015-01-28 08:13:01.821-05,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD1000008195438B6C6358C0BF0E9C33A21C4240,Oklahoma
2014-09-29 14:43:39.5-04,36.0776,-97.23,3.1,usb000sh0j,2015-01-30 03:32:44.496-05,"14km N of Langston, Oklahoma",earthquake,0101000020AD1000001F85EB51B84E58C0B515FBCBEE094240,Oklahoma
2014-09-28 02:26:03-04,36.3908,-97.152,3.2,usb000sgsz,2014-10-30 01:30:22-04,"16km NE of Perry, Oklahoma",earthquake,0101000020AD1000007D3F355EBA4958C06EA301BC05324240,Oklahoma
2014-09-27 12:29:20.1-04,35.8264,-97.4327,3.1,usb000sgqh,2015-01-30 01:13:24.97-05,"5km S of Guthrie, Oklahoma",earthquake,0101000020AD100000AB3E575BB15B58C00BB5A679C7E94140,Oklahoma
2014-09-27 12:14:49.1-04,35.82,-97.4318,3.4,usb000sgq6,2015-01-28 22:20:22.072-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD1000006B9A779CA25B58C0295C8FC2F5E84140,Oklahoma
2014-09-26 13:27:38.5-04,36.3028,-96.9742,3.2,usb000sgaj,2015-01-30 02:14:07.235-05,"15km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000D8F0F44A593E58C0499D8026C2264240,Oklahoma
2014-09-24 05:49:33.7-04,36.4035,-96.7616,3.5,usb000sfg0,2015-01-29 22:10:20.501-05,"8km NNE of Pawnee, Oklahoma",earthquake,0101000020AD1000008D28ED0DBE3058C0CFF753E3A5334240,Oklahoma
2014-09-23 13:37:10.9-04,34.6213,-97.556,3,usb000sf8f,2014-09-23 10:35:21-04,"24km S of Lindsay, Oklahoma",earthquake,0101000020AD100000DD240681956358C09D8026C2864F4140,Oklahoma
2014-09-23 10:34:00.9-04,35.8184,-97.4203,3,usb000sf7r,2015-01-30 19:40:47.118-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000090A0F831E65A58C0F085C954C1E84140,Oklahoma
2014-09-23 07:58:02.8-04,35.4467,-96.5259,3.3,usb000sf68,2015-01-30 13:53:53.72-05,"6km SW of Boley, Oklahoma",earthquake,0101000020AD100000D93D7958A82158C0C58F31772DB94140,Oklahoma
2014-09-22 19:28:34.7-04,34.6292,-97.5457,3.6,usb000sf0t,2015-01-30 03:23:03.517-05,"23km SSE of Lindsay, Oklahoma",earthquake,0101000020AD100000575BB1BFEC6258C0545227A089504140,Oklahoma
2014-09-21 00:36:12.1-04,35.8207,-97.4231,3.1,usb000semi,2015-01-30 20:01:49.548-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000002BC0512145B58C0E2E995B20CE94140,Oklahoma
2014-09-20 07:10:18.8-04,36.822,-97.7235,3,usb000seg1,2014-10-29 05:01:02-04,"1km NNE of Medford, Oklahoma",earthquake,0101000020AD100000FCA9F1D24D6E58C0EFA7C64B37694240,Oklahoma
2014-09-19 17:23:17.8-04,35.8185,-97.4199,3.6,usb000se9n,2015-01-28 17:30:09.636-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000C9E53FA4DF5A58C054E3A59BC4E84140,Oklahoma
2014-09-19 10:55:21-04,36.8209,-97.7187,3,usb000se7f,2014-10-30 08:18:38-04,"2km NE of Medford, Oklahoma",earthquake,0101000020AD100000A7E8482EFF6D58C0A9A44E4013694240,Oklahoma
2014-09-19 05:08:02.9-04,36.1779,-97.2593,3.3,usb000se6j,2015-01-30 18:42:23.746-05,"12km SSE of Perry, Oklahoma",earthquake,0101000020AD10000094F6065F985058C0ADFA5C6DC5164240,Oklahoma
2014-09-19 01:34:34.6-04,36.6022,-97.6084,3.3,usb000se9h,2014-10-24 17:01:45-04,"25km SSE of Medford, Oklahoma",earthquake,0101000020AD100000BBB88D06F06658C05BD3BCE3144D4240,Oklahoma
2014-09-19 01:31:53.5-04,36.6028,-97.6131,3.8,usb000se5p,2015-01-28 19:07:16.847-05,"25km SSE of Medford, Oklahoma",earthquake,0101000020AD1000005E4BC8073D6758C0B003E78C284D4240,Oklahoma
2014-09-19 00:08:03.2-04,35.818,-97.4225,3,usb000se5a,2015-01-30 06:36:48.098-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000D7A3703D0A5B58C063105839B4E84140,Oklahoma
2014-09-18 19:52:32-04,36.2725,-97.2529,3.2,usb000se35,2015-01-29 20:28:49.56-05,"3km ESE of Perry, Oklahoma",earthquake,0101000020AD100000234A7B832F5058C07B14AE47E1224240,Oklahoma
2014-09-18 07:12:40.4-04,36.1813,-97.2693,3.8,usb000sdw7,2015-01-30 11:52:16.249-05,"12km S of Perry, Oklahoma",earthquake,0101000020AD100000053411363C5158C0E561A1D634174240,Oklahoma
2014-09-17 13:21:54.6-04,36.1783,-97.2639,3.3,usb000sdgi,2015-01-29 20:51:58.435-05,"12km S of Perry, Oklahoma",earthquake,0101000020AD100000865AD3BCE35058C03B70CE88D2164240,Oklahoma
2014-09-17 12:02:55.1-04,36.1468,-96.8081,3.2,usb000sdft,2015-01-30 06:27:05.322-05,"10km WNW of Yale, Oklahoma",earthquake,0101000020AD10000072F90FE9B73358C0C286A757CA124240,Oklahoma
2014-09-17 11:58:26.1-04,36.1479,-96.8049,3,usb000sdfp,2014-10-23 07:21:27-04,"10km WNW of Yale, Oklahoma",earthquake,0101000020AD1000003A234A7B833358C0098A1F63EE124240,Oklahoma
2014-09-17 11:09:05.2-04,36.846,-97.8781,3.2,usb000sdfg,2014-11-01 03:10:04-04,"13km WNW of Medford, Oklahoma",earthquake,0101000020AD10000087A757CA327858C03F355EBA496C4240,Oklahoma
2014-09-16 22:35:03.9-04,36.8204,-97.715,3.2,usb000sd8r,2014-10-11 22:59:41-04,"2km NE of Medford, Oklahoma",earthquake,0101000020AD100000F6285C8FC26D58C0B7D100DE02694240,Oklahoma
2014-09-16 06:16:30.4-04,35.8204,-97.4227,3,usb000scvx,2014-10-23 09:22:43-04,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD1000003B014D840D5B58C0B7D100DE02E94140,Oklahoma
2014-09-15 20:14:12.5-04,35.8203,-97.4257,3.2,usb000scq8,2015-01-30 22:04:04.118-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000107A36AB3E5B58C054742497FFE84140,Oklahoma
2014-09-15 20:08:03.3-04,35.8141,-97.4275,3.9,usb000scp6,2015-01-28 11:13:46.94-05,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD1000008FC2F5285C5B58C039D6C56D34E84140,Oklahoma
2014-09-15 13:27:40.1-04,36.6337,-97.9813,3.1,usb000scib,2014-10-23 15:35:25-04,"27km NNW of Enid, Oklahoma",earthquake,0101000020AD10000026E4839ECD7E58C0D3BCE3141D514240,Oklahoma
2014-09-15 09:21:22.4-04,36.8405,-98.2455,3.1,usb000scgc,2014-10-24 06:52:06-04,"13km NE of Cherokee, Oklahoma",earthquake,0101000020AD100000C1CAA145B68F58C0DD240681956B4240,Oklahoma
2014-09-15 00:11:16.5-04,35.8164,-97.4177,3.1,usb000scdd,2015-01-30 02:47:14.272-05,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000082E2C798BB5A58C02A3A92CB7FE84140,Oklahoma
2014-09-14 12:01:02.5-04,36.6289,-97.9818,3.5,usb000sc9y,2015-01-30 09:01:33.746-05,"27km NNW of Enid, Oklahoma",earthquake,0101000020AD1000009FCDAACFD57E58C02A3A92CB7F504240,Oklahoma
2014-09-14 04:10:05.1-04,36.1785,-97.2678,3.3,usb000sc7q,2015-01-30 02:41:38.31-05,"12km S of Perry, Oklahoma",earthquake,0101000020AD1000009A779CA2235158C0022B8716D9164240,Oklahoma
2014-09-13 20:01:07.6-04,36.1963,-97.4148,3,usb000sc5q,2015-01-30 21:30:49.622-05,"15km SW of Perry, Oklahoma",earthquake,0101000020AD1000005F984C158C5A58C0371AC05B20194240,Oklahoma
2014-09-13 16:58:10.1-04,36.2223,-97.5547,3.2,usb000sc4i,2015-01-30 18:17:41.377-05,"25km WSW of Perry, Oklahoma",earthquake,0101000020AD100000D6C56D34806358C04DF38E53741C4240,Oklahoma
2014-09-13 08:22:30.6-04,36.6233,-97.6933,3.4,usb000sc2l,2015-01-30 19:14:33.833-05,"20km S of Medford, Oklahoma",earthquake,0101000020AD1000004694F6065F6C58C064CC5D4BC84F4240,Oklahoma
2014-09-12 14:41:55.9-04,36.1839,-97.2705,3.7,usb000sbsb,2015-01-28 13:41:12.328-05,"11km S of Perry, Oklahoma",earthquake,0101000020AD1000005A643BDF4F5158C001DE02098A174240,Oklahoma
2014-09-10 00:11:42.7-04,36.9682,-97.7852,3.3,usb000sax7,2015-01-30 21:36:04.553-05,"17km WSW of Caldwell, Kansas",earthquake,0101000020AD1000006E3480B7407258C05DFE43FAED7B4240,Oklahoma
2014-09-09 19:49:28-04,36.1783,-96.9684,3,usb000saua,2015-01-30 20:23:31.046-05,"10km NE of Stillwater, Oklahoma",earthquake,0101000020AD100000925CFE43FA3D58C03B70CE88D2164240,Oklahoma
2014-09-09 10:06:44.1-04,36.217,-97.3944,3,usb000san8,2014-10-16 09:01:22-04,"12km SW of Perry, Oklahoma",earthquake,0101000020AD100000B7627FD93D5958C0B29DEFA7C61B4240,Oklahoma
2014-09-09 09:06:46.5-04,36.1976,-97.4119,3.4,usb000samj,2015-01-30 16:58:50.514-05,"15km SW of Perry, Oklahoma",earthquake,0101000020AD1000003C4ED1915C5A58C045D8F0F44A194240,Oklahoma
2014-09-08 21:02:14.9-04,36.8539,-97.8867,3.5,usb000saj4,2014-10-17 18:09:50.676-04,"14km WNW of Medford, Oklahoma",earthquake,0101000020AD1000003F575BB1BF7858C0F7065F984C6D4240,Oklahoma
2014-09-08 18:04:22.5-04,36.8141,-97.7236,3.6,usb000sag6,2014-10-15 14:45:42.552-04,"1km NE of Medford, Oklahoma",earthquake,0101000020AD100000AED85F764F6E58C039D6C56D34684240,Oklahoma
